2024-07-14 17:29:17,885 [Worker-169: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\servlet-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-servlet-api/10.1.26/tomcat-servlet-api-10.1.26.jar
2024-07-14 17:29:17,892 [Worker-165: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\jasper-el.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jasper-el/10.1.26/tomcat-jasper-el-10.1.26.jar
2024-07-14 17:29:17,903 [Worker-179: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-ko.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ko/10.1.26/tomcat-i18n-ko-10.1.26.jar
2024-07-14 17:29:17,905 [Worker-188: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\websocket-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-websocket-api/10.1.26/tomcat-websocket-api-10.1.26.jar
2024-07-14 17:29:17,908 [Worker-188: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\websocket-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-websocket-api/10.1.26/tomcat-websocket-api-10.1.26.jar
2024-07-14 17:29:17,926 [Worker-186: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-util.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-util/10.1.26/tomcat-util-10.1.26.jar
2024-07-14 17:29:17,940 [Worker-168: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\jsp-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jsp-api/10.1.26/tomcat-jsp-api-10.1.26.jar
2024-07-14 17:29:17,941 [Worker-182: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-zh-CN.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-zh-CN/10.1.26/tomcat-i18n-zh-CN-10.1.26.jar
2024-07-14 17:29:17,942 [Worker-174: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-cs.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-cs/10.1.26/tomcat-i18n-cs-10.1.26.jar
2024-07-14 17:29:17,961 [Worker-180: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-pt-BR.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-pt-BR/10.1.26/tomcat-i18n-pt-BR-10.1.26.jar
2024-07-14 17:29:17,968 [Worker-178: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-ja.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ja/10.1.26/tomcat-i18n-ja-10.1.26.jar
2024-07-14 17:29:17,983 [Worker-163: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\el-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-el-api/10.1.26/tomcat-el-api-10.1.26.jar
2024-07-14 17:29:17,995 [Worker-157: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\catalina-ha.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-catalina-ha/10.1.26/tomcat-catalina-ha-10.1.26.jar
2024-07-14 17:29:17,995 [Worker-184: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-jni.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jni/10.1.26/tomcat-jni-10.1.26.jar
2024-07-14 17:29:17,997 [Worker-165: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\jasper-el.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jasper-el/10.1.26/tomcat-jasper-el-10.1.26.jar
2024-07-14 17:29:18,001 [Worker-184: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-jni.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jni/10.1.26/tomcat-jni-10.1.26.jar
2024-07-14 17:29:18,050 [Worker-160: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\catalina-tribes.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-tribes/10.1.26/tomcat-tribes-10.1.26.jar
2024-07-14 17:29:18,072 [Worker-187: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-websocket.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-websocket/10.1.26/tomcat-websocket-10.1.26.jar
